Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name had thought about which museum ?,-34.14301246917124,-239.0010872841987,good,left_branch_island_echo_question,345,syntax,island_effects,trigram7,-34.14301246917124,-34.428726754885524,TRUE
which had Name thought about museum ?,-34.428726754885524,-241.0010872841987,bad,left_branch_island_echo_question,345,syntax,island_effects,trigram7,-34.14301246917124,-34.428726754885524,TRUE
Name had thought about which museum ?,-34.126269566730755,-238.8838869671153,good,left_branch_island_echo_question,345,syntax,island_effects,trigram8,-34.126269566730755,-34.2691267095879,TRUE
which had Name thought about museum ?,-34.2691267095879,-239.8838869671153,bad,left_branch_island_echo_question,345,syntax,island_effects,trigram8,-34.126269566730755,-34.2691267095879,TRUE
Name had thought about which museum ?,-34.010776409503826,-238.0754348665268,good,left_branch_island_echo_question,345,syntax,island_effects,trigram9,-34.010776409503826,-34.29649069521811,TRUE
which had Name thought about museum ?,-34.29649069521811,-240.0754348665268,bad,left_branch_island_echo_question,345,syntax,island_effects,trigram9,-34.010776409503826,-34.29649069521811,TRUE
which might Name think about boys ?,-34.24005327423064,-239.68037291961446,bad,left_branch_island_echo_question,358,syntax,island_effects,trigram1,-34.24005327423064,-34.24005327423064,FALSE
Name might think about which boys ?,-34.24005327423064,-239.68037291961446,good,left_branch_island_echo_question,358,syntax,island_effects,trigram1,-34.24005327423064,-34.24005327423064,FALSE
which might Name think about boys ?,-34.25996677329076,-239.8197674130353,bad,left_branch_island_echo_question,358,syntax,island_effects,trigram10,-34.25996677329076,-34.25996677329076,FALSE
Name might think about which boys ?,-34.25996677329076,-239.8197674130353,good,left_branch_island_echo_question,358,syntax,island_effects,trigram10,-34.25996677329076,-34.25996677329076,FALSE
which might Name think about boys ?,-34.21232929388931,-239.4863050572252,bad,left_branch_island_echo_question,358,syntax,island_effects,trigram2,-34.21232929388931,-34.21232929388931,FALSE
Name might think about which boys ?,-34.21232929388931,-239.4863050572252,good,left_branch_island_echo_question,358,syntax,island_effects,trigram2,-34.21232929388931,-34.21232929388931,FALSE
which might Name think about boys ?,-34.24772330932827,-239.7340631652979,bad,left_branch_island_echo_question,358,syntax,island_effects,trigram3,-34.24772330932827,-34.24772330932827,FALSE
Name might think about which boys ?,-34.24772330932827,-239.7340631652979,good,left_branch_island_echo_question,358,syntax,island_effects,trigram3,-34.24772330932827,-34.24772330932827,FALSE
which might Name think about boys ?,-34.250787287525874,-239.7555110126811,bad,left_branch_island_echo_question,358,syntax,island_effects,trigram4,-34.250787287525874,-34.250787287525874,FALSE
Name might think about which boys ?,-34.250787287525874,-239.7555110126811,good,left_branch_island_echo_question,358,syntax,island_effects,trigram4,-34.250787287525874,-34.250787287525874,FALSE
which might Name think about boys ?,-34.24772322566758,-239.73406257967304,bad,left_branch_island_echo_question,358,syntax,island_effects,trigram5,-34.24772322566758,-34.24772322566758,FALSE
Name might think about which boys ?,-34.24772322566758,-239.73406257967304,good,left_branch_island_echo_question,358,syntax,island_effects,trigram5,-34.24772322566758,-34.24772322566758,FALSE
which might Name think about boys ?,-34.22467300302672,-239.572711021187,bad,left_branch_island_echo_question,358,syntax,island_effects,trigram6,-34.22467300302672,-34.22467300302672,FALSE
Name might think about which boys ?,-34.22467300302672,-239.572711021187,good,left_branch_island_echo_question,358,syntax,island_effects,trigram6,-34.22467300302672,-34.22467300302672,FALSE
which might Name think about boys ?,-34.285869612028385,-240.0010872841987,bad,left_branch_island_echo_question,358,syntax,island_effects,trigram7,-34.285869612028385,-34.285869612028385,FALSE
Name might think about which boys ?,-34.285869612028385,-240.0010872841987,good,left_branch_island_echo_question,358,syntax,island_effects,trigram7,-34.285869612028385,-34.285869612028385,FALSE
which might Name think about boys ?,-34.2691267095879,-239.8838869671153,bad,left_branch_island_echo_question,358,syntax,island_effects,trigram8,-34.2691267095879,-34.2691267095879,FALSE
Name might think about which boys ?,-34.2691267095879,-239.8838869671153,good,left_branch_island_echo_question,358,syntax,island_effects,trigram8,-34.2691267095879,-34.2691267095879,FALSE
which might Name think about boys ?,-34.43934783807526,-241.0754348665268,bad,left_branch_island_echo_question,358,syntax,island_effects,trigram9,-34.43934783807526,-34.43934783807526,FALSE
Name might think about which boys ?,-34.43934783807526,-241.0754348665268,good,left_branch_island_echo_question,358,syntax,island_effects,trigram9,-34.43934783807526,-34.43934783807526,FALSE
whose had Name fixed cars ?,-34.11875000030093,-204.71250000180555,bad,left_branch_island_echo_question,368,syntax,island_effects,trigram1,-33.85458958351407,-34.11875000030093,TRUE
Name had fixed whose cars ?,-33.85458958351407,-203.12753750108442,good,left_branch_island_echo_question,368,syntax,island_effects,trigram1,-33.85458958351407,-34.11875000030093,TRUE
whose had Name fixed cars ?,-34.069490582814566,-204.4169434968874,bad,left_branch_island_echo_question,368,syntax,island_effects,trigram10,-33.9028239161479,-34.069490582814566,TRUE
Name had fixed whose cars ?,-33.9028239161479,-203.4169434968874,good,left_branch_island_echo_question,368,syntax,island_effects,trigram10,-33.9028239161479,-34.069490582814566,TRUE
whose had Name fixed cars ?,-34.02185310341312,-204.13111862047873,bad,left_branch_island_echo_question,368,syntax,island_effects,trigram2,-33.688519770079786,-34.02185310341312,TRUE
Name had fixed whose cars ?,-33.688519770079786,-202.13111862047873,good,left_branch_island_echo_question,368,syntax,island_effects,trigram2,-33.688519770079786,-34.02185310341312,TRUE
whose had Name fixed cars ?,-34.00359243637085,-204.0215546182251,bad,left_branch_island_echo_question,368,syntax,island_effects,trigram3,-33.83692576970419,-34.00359243637085,TRUE
Name had fixed whose cars ?,-33.83692576970419,-203.0215546182251,good,left_branch_island_echo_question,368,syntax,island_effects,trigram3,-33.83692576970419,-34.00359243637085,TRUE
whose had Name fixed cars ?,-34.12948401359616,-204.77690408157696,bad,left_branch_island_echo_question,368,syntax,island_effects,trigram4,-33.865323596809304,-34.12948401359616,TRUE
Name had fixed whose cars ?,-33.865323596809304,-203.19194158085583,good,left_branch_island_echo_question,368,syntax,island_effects,trigram4,-33.865323596809304,-34.12948401359616,TRUE
whose had Name fixed cars ?,-34.22391370185805,-205.3434822111483,bad,left_branch_island_echo_question,368,syntax,island_effects,trigram5,-34.05724703519139,-34.22391370185805,TRUE
Name had fixed whose cars ?,-34.05724703519139,-204.3434822111483,good,left_branch_island_echo_question,368,syntax,island_effects,trigram5,-34.05724703519139,-34.22391370185805,TRUE
whose had Name fixed cars ?,-34.103369729097004,-204.620218374582,bad,left_branch_island_echo_question,368,syntax,island_effects,trigram6,-33.839209312310146,-34.103369729097004,TRUE
Name had fixed whose cars ?,-33.839209312310146,-203.03525587386088,good,left_branch_island_echo_question,368,syntax,island_effects,trigram6,-33.839209312310146,-34.103369729097004,TRUE
whose had Name fixed cars ?,-34.164566338098666,-204.987398028592,bad,left_branch_island_echo_question,368,syntax,island_effects,trigram7,-33.83123300476533,-34.164566338098666,TRUE
Name had fixed whose cars ?,-33.83123300476533,-202.987398028592,good,left_branch_island_echo_question,368,syntax,island_effects,trigram7,-33.83123300476533,-34.164566338098666,TRUE
whose had Name fixed cars ?,-34.14782343565818,-204.8869406139491,bad,left_branch_island_echo_question,368,syntax,island_effects,trigram8,-33.98115676899152,-34.14782343565818,TRUE
Name had fixed whose cars ?,-33.98115676899152,-203.8869406139491,good,left_branch_island_echo_question,368,syntax,island_effects,trigram8,-33.98115676899152,-34.14782343565818,TRUE
whose had Name fixed cars ?,-34.272681171408585,-205.63608702845153,bad,left_branch_island_echo_question,368,syntax,island_effects,trigram9,-33.93934783807526,-34.272681171408585,TRUE
Name had fixed whose cars ?,-33.93934783807526,-203.63608702845153,good,left_branch_island_echo_question,368,syntax,island_effects,trigram9,-33.93934783807526,-34.272681171408585,TRUE
Name might break which cup ?,-33.716243750421114,-202.29746250252668,good,left_branch_island_echo_question,371,syntax,island_effects,trigram1,-33.716243750421114,-33.716243750421114,FALSE
which might Name break cup ?,-33.716243750421114,-202.29746250252668,bad,left_branch_island_echo_question,371,syntax,island_effects,trigram1,-33.716243750421114,-33.716243750421114,FALSE
Name might break which cup ?,-33.751675483546485,-202.5100529012789,good,left_branch_island_echo_question,371,syntax,island_effects,trigram10,-33.751675483546485,-33.751675483546485,FALSE
which might Name break cup ?,-33.751675483546485,-202.5100529012789,bad,left_branch_island_echo_question,371,syntax,island_effects,trigram10,-33.751675483546485,-33.751675483546485,FALSE
Name might break which cup ?,-33.73844648372294,-202.43067890233763,good,left_branch_island_echo_question,371,syntax,island_effects,trigram2,-33.73844648372294,-33.73844648372294,FALSE
which might Name break cup ?,-33.73844648372294,-202.43067890233763,bad,left_branch_island_echo_question,371,syntax,island_effects,trigram2,-33.73844648372294,-33.73844648372294,FALSE
Name might break which cup ?,-33.81400851574586,-202.88405109447518,good,left_branch_island_echo_question,371,syntax,island_effects,trigram3,-33.81400851574586,-33.81400851574586,FALSE
which might Name break cup ?,-33.81400851574586,-202.88405109447518,bad,left_branch_island_echo_question,371,syntax,island_effects,trigram3,-33.81400851574586,-33.81400851574586,FALSE
Name might break which cup ?,-33.71240062350796,-202.27440374104776,good,left_branch_island_echo_question,371,syntax,island_effects,trigram4,-33.71240062350796,-33.71240062350796,FALSE
which might Name break cup ?,-33.71240062350796,-202.27440374104776,bad,left_branch_island_echo_question,371,syntax,island_effects,trigram4,-33.71240062350796,-33.71240062350796,FALSE
Name might break which cup ?,-33.75602121484845,-202.5361272890907,good,left_branch_island_echo_question,371,syntax,island_effects,trigram5,-33.75602121484845,-33.75602121484845,FALSE
which might Name break cup ?,-33.75602121484845,-202.5361272890907,bad,left_branch_island_echo_question,371,syntax,island_effects,trigram5,-33.75602121484845,-33.75602121484845,FALSE
Name might break which cup ?,-33.867530145883855,-203.20518087530314,good,left_branch_island_echo_question,371,syntax,island_effects,trigram6,-33.867530145883855,-33.867530145883855,FALSE
which might Name break cup ?,-33.867530145883855,-203.20518087530314,bad,left_branch_island_echo_question,371,syntax,island_effects,trigram6,-33.867530145883855,-33.867530145883855,FALSE
Name might break which cup ?,-33.960834267875924,-203.76500560725555,good,left_branch_island_echo_question,371,syntax,island_effects,trigram7,-33.960834267875924,-33.960834267875924,FALSE
which might Name break cup ?,-33.960834267875924,-203.76500560725555,bad,left_branch_island_echo_question,371,syntax,island_effects,trigram7,-33.960834267875924,-33.960834267875924,FALSE
Name might break which cup ?,-33.79524389942153,-202.77146339652916,good,left_branch_island_echo_question,371,syntax,island_effects,trigram8,-33.79524389942153,-33.79524389942153,FALSE
which might Name break cup ?,-33.79524389942153,-202.77146339652916,bad,left_branch_island_echo_question,371,syntax,island_effects,trigram8,-33.79524389942153,-33.79524389942153,FALSE
Name might break which cup ?,-33.84185408795506,-203.05112452773037,good,left_branch_island_echo_question,371,syntax,island_effects,trigram9,-33.84185408795506,-33.84185408795506,FALSE
which might Name break cup ?,-33.84185408795506,-203.05112452773037,bad,left_branch_island_echo_question,371,syntax,island_effects,trigram9,-33.84185408795506,-33.84185408795506,FALSE
which had Name visited grocery store ?,-34.097196131373494,-238.68037291961446,bad,left_branch_island_echo_question,376,syntax,island_effects,trigram1,-33.87077291698476,-34.097196131373494,TRUE
Name had visited which grocery store ?,-33.87077291698476,-237.09541041889332,good,left_branch_island_echo_question,376,syntax,island_effects,trigram1,-33.87077291698476,-34.097196131373494,TRUE
which had Name visited grocery store ?,-34.03354355890202,-238.23480491231413,bad,left_branch_island_echo_question,376,syntax,island_effects,trigram10,-33.89068641604488,-34.03354355890202,TRUE
Name had visited which grocery store ?,-33.89068641604488,-237.23480491231413,good,left_branch_island_echo_question,376,syntax,island_effects,trigram10,-33.89068641604488,-34.03354355890202,TRUE
which had Name visited grocery store ?,-33.95413573359537,-237.67895013516758,bad,left_branch_island_echo_question,376,syntax,island_effects,trigram2,-33.66842144788108,-33.95413573359537,TRUE
Name had visited which grocery store ?,-33.66842144788108,-235.67895013516758,good,left_branch_island_echo_question,376,syntax,island_effects,trigram2,-33.66842144788108,-33.95413573359537,TRUE
which had Name visited grocery store ?,-33.989529749034325,-237.92670824324028,bad,left_branch_island_echo_question,376,syntax,island_effects,trigram3,-33.84667260617719,-33.989529749034325,TRUE
Name had visited which grocery store ?,-33.84667260617719,-236.92670824324028,good,left_branch_island_echo_question,376,syntax,island_effects,trigram3,-33.84667260617719,-33.989529749034325,TRUE
which had Name visited grocery store ?,-33.99259372723193,-237.9481560906235,bad,left_branch_island_echo_question,376,syntax,island_effects,trigram4,-33.7661705128432,-33.99259372723193,TRUE
Name had visited which grocery store ?,-33.7661705128432,-236.36319358990238,good,left_branch_island_echo_question,376,syntax,island_effects,trigram4,-33.7661705128432,-33.99259372723193,TRUE
which had Name visited grocery store ?,-34.10486608281043,-238.73406257967304,bad,left_branch_island_echo_question,376,syntax,island_effects,trigram5,-33.96200893995329,-34.10486608281043,TRUE
Name had visited which grocery store ?,-33.96200893995329,-237.73406257967304,good,left_branch_island_echo_question,376,syntax,island_effects,trigram5,-33.96200893995329,-34.10486608281043,TRUE
which had Name visited grocery store ?,-34.03582613232852,-238.25078292629965,bad,left_branch_island_echo_question,376,syntax,island_effects,trigram6,-33.809402917939785,-34.03582613232852,TRUE
Name had visited which grocery store ?,-33.809402917939785,-236.66582042557852,good,left_branch_island_echo_question,376,syntax,island_effects,trigram6,-33.809402917939785,-34.03582613232852,TRUE
which had Name visited grocery store ?,-34.05944639763965,-238.41612478347753,bad,left_branch_island_echo_question,376,syntax,island_effects,trigram7,-33.77373211192536,-34.05944639763965,TRUE
Name had visited which grocery store ?,-33.77373211192536,-236.41612478347753,good,left_branch_island_echo_question,376,syntax,island_effects,trigram7,-33.77373211192536,-34.05944639763965,TRUE
which had Name visited grocery store ?,-34.0802798388897,-238.56195887222793,bad,left_branch_island_echo_question,376,syntax,island_effects,trigram8,-33.93742269603256,-34.0802798388897,TRUE
Name had visited which grocery store ?,-33.93742269603256,-237.56195887222793,good,left_branch_island_echo_question,376,syntax,island_effects,trigram8,-33.93742269603256,-34.0802798388897,TRUE
which had Name visited grocery store ?,-34.15363355236097,-239.0754348665268,bad,left_branch_island_echo_question,376,syntax,island_effects,trigram9,-33.86791926664669,-34.15363355236097,TRUE
Name had visited which grocery store ?,-33.86791926664669,-237.0754348665268,good,left_branch_island_echo_question,376,syntax,island_effects,trigram9,-33.86791926664669,-34.15363355236097,TRUE
whose has Name thought about glove ?,-34.38291041708778,-240.68037291961446,bad,left_branch_island_echo_question,404,syntax,island_effects,trigram1,-33.765492117818155,-34.38291041708778,TRUE
Name has thought about whose glove ?,-33.765492117818155,-236.3584448247271,good,left_branch_island_echo_question,404,syntax,island_effects,trigram1,-33.765492117818155,-34.38291041708778,TRUE
whose has Name thought about glove ?,-34.4028239161479,-240.8197674130353,bad,left_branch_island_echo_question,404,syntax,island_effects,trigram10,-33.85891607013967,-34.4028239161479,TRUE
Name has thought about whose glove ?,-33.85891607013967,-237.01241249097768,good,left_branch_island_echo_question,404,syntax,island_effects,trigram10,-33.85891607013967,-34.4028239161479,TRUE
whose has Name thought about glove ?,-34.35518643674646,-240.4863050572252,bad,left_branch_island_echo_question,404,syntax,island_effects,trigram2,-33.75948286511184,-34.35518643674646,TRUE
Name has thought about whose glove ?,-33.75948286511184,-236.31638005578287,good,left_branch_island_echo_question,404,syntax,island_effects,trigram2,-33.75948286511184,-34.35518643674646,TRUE
whose has Name thought about glove ?,-34.39058045218541,-240.7340631652979,bad,left_branch_island_echo_question,404,syntax,island_effects,trigram3,-33.78373366455062,-34.39058045218541,TRUE
Name has thought about whose glove ?,-33.78373366455062,-236.4861356518543,good,left_branch_island_echo_question,404,syntax,island_effects,trigram3,-33.78373366455062,-34.39058045218541,TRUE
whose has Name thought about glove ?,-34.39364443038301,-240.7555110126811,bad,left_branch_island_echo_question,404,syntax,island_effects,trigram4,-33.809721167347256,-34.39364443038301,TRUE
Name has thought about whose glove ?,-33.809721167347256,-236.66804817143077,good,left_branch_island_echo_question,404,syntax,island_effects,trigram4,-33.809721167347256,-34.39364443038301,TRUE
whose has Name thought about glove ?,-34.390580368524716,-240.73406257967304,bad,left_branch_island_echo_question,404,syntax,island_effects,trigram5,-33.80665710548896,-34.390580368524716,TRUE
Name has thought about whose glove ?,-33.80665710548896,-236.6465997384227,good,left_branch_island_echo_question,404,syntax,island_effects,trigram5,-33.80665710548896,-34.390580368524716,TRUE
whose has Name thought about glove ?,-34.367530145883855,-240.572711021187,bad,left_branch_island_echo_question,404,syntax,island_effects,trigram6,-33.7836068828481,-34.367530145883855,TRUE
Name has thought about whose glove ?,-33.7836068828481,-236.48524817993666,good,left_branch_island_echo_question,404,syntax,island_effects,trigram6,-33.7836068828481,-34.367530145883855,TRUE
whose has Name thought about glove ?,-34.428726754885524,-241.0010872841987,bad,left_branch_island_echo_question,404,syntax,island_effects,trigram7,-33.84480349184977,-34.428726754885524,TRUE
Name has thought about whose glove ?,-33.84480349184977,-236.91362444294836,good,left_branch_island_echo_question,404,syntax,island_effects,trigram7,-33.84480349184977,-34.428726754885524,TRUE
whose has Name thought about glove ?,-34.41198385244504,-240.8838869671153,bad,left_branch_island_echo_question,404,syntax,island_effects,trigram8,-33.82806058940928,-34.41198385244504,TRUE
Name has thought about whose glove ?,-33.82806058940928,-236.79642412586497,good,left_branch_island_echo_question,404,syntax,island_effects,trigram8,-33.82806058940928,-34.41198385244504,TRUE
whose has Name thought about glove ?,-34.43934783807526,-241.0754348665268,bad,left_branch_island_echo_question,404,syntax,island_effects,trigram9,-33.91071359262652,-34.43934783807526,TRUE
Name has thought about whose glove ?,-33.91071359262652,-237.37499514838566,good,left_branch_island_echo_question,404,syntax,island_effects,trigram9,-33.91071359262652,-34.43934783807526,TRUE
what has Name watched child ?,-34.38291041708778,-206.29746250252668,bad,left_branch_island_echo_question,408,syntax,island_effects,trigram1,-33.662589067939884,-34.38291041708778,TRUE
Name has watched what child ?,-33.662589067939884,-201.97553440763932,good,left_branch_island_echo_question,408,syntax,island_effects,trigram1,-33.662589067939884,-34.38291041708778,TRUE
what has Name watched child ?,-33.87450308257418,-203.24701849544508,bad,left_branch_island_echo_question,408,syntax,island_effects,trigram10,-33.76826476247163,-33.87450308257418,TRUE
Name has watched what child ?,-33.76826476247163,-202.6095885748298,good,left_branch_island_echo_question,408,syntax,island_effects,trigram10,-33.76826476247163,-33.87450308257418,TRUE
what has Name watched child ?,-34.35518643674646,-206.13111862047873,bad,left_branch_island_echo_question,408,syntax,island_effects,trigram2,-33.66019893650607,-34.35518643674646,TRUE
Name has watched what child ?,-33.66019893650607,-201.9611936190364,good,left_branch_island_echo_question,408,syntax,island_effects,trigram2,-33.66019893650607,-34.35518643674646,TRUE
what has Name watched child ?,-34.39058045218541,-206.34348271311248,bad,left_branch_island_echo_question,408,syntax,island_effects,trigram3,-33.68259253327815,-34.39058045218541,TRUE
Name has watched what child ?,-33.68259253327815,-202.0955551996689,good,left_branch_island_echo_question,408,syntax,island_effects,trigram3,-33.68259253327815,-34.39058045218541,TRUE
what has Name watched child ?,-33.8653235968093,-203.19194158085577,bad,left_branch_island_echo_question,408,syntax,island_effects,trigram4,-33.71240062350796,-33.8653235968093,TRUE
Name has watched what child ?,-33.71240062350796,-202.27440374104776,good,left_branch_island_echo_question,408,syntax,island_effects,trigram4,-33.71240062350796,-33.8653235968093,TRUE
what has Name watched child ?,-33.862259534951,-203.17355720970602,bad,left_branch_island_echo_question,408,syntax,island_effects,trigram5,-33.709336561649664,-33.862259534951,TRUE
Name has watched what child ?,-33.709336561649664,-202.25601936989798,good,left_branch_island_echo_question,408,syntax,island_effects,trigram5,-33.709336561649664,-33.862259534951,TRUE
what has Name watched child ?,-34.367530145883855,-206.20518087530314,bad,left_branch_island_echo_question,408,syntax,island_effects,trigram6,-33.6862863390088,-34.367530145883855,TRUE
Name has watched what child ?,-33.6862863390088,-202.1177180340528,good,left_branch_island_echo_question,408,syntax,island_effects,trigram6,-33.6862863390088,-34.367530145883855,TRUE
what has Name watched child ?,-34.428726754885524,-206.57236052931316,bad,left_branch_island_echo_question,408,syntax,island_effects,trigram7,-33.74748294801047,-34.428726754885524,TRUE
Name has watched what child ?,-33.74748294801047,-202.48489768806283,good,left_branch_island_echo_question,408,syntax,island_effects,trigram7,-33.74748294801047,-34.428726754885524,TRUE
what has Name watched child ?,-33.883663018871324,-203.30197811322796,bad,left_branch_island_echo_question,408,syntax,island_effects,trigram8,-33.73074004556999,-33.883663018871324,TRUE
Name has watched what child ?,-33.73074004556999,-202.38444027341993,good,left_branch_island_echo_question,408,syntax,island_effects,trigram8,-33.73074004556999,-33.883663018871324,TRUE
what has Name watched child ?,-34.43934783807526,-206.63608702845153,bad,left_branch_island_echo_question,408,syntax,island_effects,trigram9,-33.82260788505173,-34.43934783807526,TRUE
Name has watched what child ?,-33.82260788505173,-202.9356473103104,good,left_branch_island_echo_question,408,syntax,island_effects,trigram9,-33.82260788505173,-34.43934783807526,TRUE
what would Name run around bank ?,-33.62785295725032,-235.39497070075225,bad,left_branch_island_echo_question,409,syntax,island_effects,trigram1,-33.87077291698476,-33.62785295725032,FALSE
Name would run around what bank ?,-33.87077291698476,-237.09541041889332,good,left_branch_island_echo_question,409,syntax,island_effects,trigram1,-33.87077291698476,-33.62785295725032,FALSE
what would Name run around bank ?,-33.66426320165614,-235.649842411593,bad,left_branch_island_echo_question,409,syntax,island_effects,trigram10,-33.949977487370425,-33.66426320165614,FALSE
Name would run around what bank ?,-33.949977487370425,-237.649842411593,good,left_branch_island_echo_question,409,syntax,island_effects,trigram10,-33.949977487370425,-33.66426320165614,FALSE
what would Name run around bank ?,-33.63455870540953,-235.4419109378667,bad,left_branch_island_echo_question,409,syntax,island_effects,trigram2,-33.79705920880238,-33.63455870540953,FALSE
Name would run around what bank ?,-33.79705920880238,-236.57941446161666,good,left_branch_island_echo_question,409,syntax,island_effects,trigram2,-33.79705920880238,-33.63455870540953,FALSE
what would Name run around bank ?,-33.5762319210224,-235.0336234471568,bad,left_branch_island_echo_question,409,syntax,island_effects,trigram3,-33.773162152915795,-33.5762319210224,FALSE
Name would run around what bank ?,-33.773162152915795,-236.41213507041056,good,left_branch_island_echo_question,409,syntax,island_effects,trigram3,-33.773162152915795,-33.5762319210224,FALSE
what would Name run around bank ?,-33.714374787216805,-236.00062351051764,bad,left_branch_island_echo_question,409,syntax,island_effects,trigram4,-33.83551720243894,-33.714374787216805,FALSE
Name would run around what bank ?,-33.83551720243894,-236.8486204170726,good,left_branch_island_echo_question,409,syntax,island_effects,trigram4,-33.83551720243894,-33.714374787216805,FALSE
what would Name run around bank ?,-33.53343751138186,-234.73406257967304,bad,left_branch_island_echo_question,409,syntax,island_effects,trigram5,-33.8784428684217,-33.53343751138186,FALSE
Name would run around what bank ?,-33.8784428684217,-237.1491000789519,good,left_branch_island_echo_question,409,syntax,island_effects,trigram5,-33.8784428684217,-33.53343751138186,FALSE
what would Name run around bank ?,-33.5236886322255,-234.6658204255785,bad,left_branch_island_echo_question,409,syntax,island_effects,trigram6,-33.680765157018485,-33.5236886322255,FALSE
Name would run around what bank ?,-33.680765157018485,-235.7653560991294,good,left_branch_island_echo_question,409,syntax,island_effects,trigram6,-33.680765157018485,-33.5236886322255,FALSE
what would Name run around bank ?,-33.74196176602016,-236.1937323621411,bad,left_branch_island_echo_question,409,syntax,island_effects,trigram7,-33.95416559847305,-33.74196176602016,FALSE
Name would run around what bank ?,-33.95416559847305,-237.67915918931135,good,left_branch_island_echo_question,409,syntax,island_effects,trigram7,-33.95416559847305,-33.74196176602016,FALSE
what would Name run around bank ?,-33.774922192639714,-236.424455348478,bad,left_branch_island_echo_question,409,syntax,island_effects,trigram8,-33.98341242387362,-33.774922192639714,FALSE
Name would run around what bank ?,-33.98341242387362,-237.8838869671153,good,left_branch_island_echo_question,409,syntax,island_effects,trigram8,-33.98341242387362,-33.774922192639714,FALSE
what would Name run around bank ?,-33.609725706352734,-235.26807994446915,bad,left_branch_island_echo_question,409,syntax,island_effects,trigram9,-33.821929538805634,-33.609725706352734,FALSE
Name would run around what bank ?,-33.821929538805634,-236.75350677163942,good,left_branch_island_echo_question,409,syntax,island_effects,trigram9,-33.821929538805634,-33.609725706352734,FALSE
Name did bring what ladder ?,-33.78541666696759,-202.71250000180555,good,left_branch_island_echo_question,412,syntax,island_effects,trigram1,-33.78541666696759,-32.73991358456652,FALSE
what did Name bring ladder ?,-32.73991358456652,-196.43948150739914,bad,left_branch_island_echo_question,412,syntax,island_effects,trigram1,-33.78541666696759,-32.73991358456652,FALSE
Name did bring what ladder ?,-33.61034266578732,-201.66205599472391,good,left_branch_island_echo_question,412,syntax,island_effects,trigram10,-33.61034266578732,-32.52134623712026,FALSE
what did Name bring ladder ?,-32.52134623712026,-195.12807742272156,bad,left_branch_island_echo_question,412,syntax,island_effects,trigram10,-33.61034266578732,-32.52134623712026,FALSE
Name did bring what ladder ?,-33.51445408352004,-201.08672450112024,good,left_branch_island_echo_question,412,syntax,island_effects,trigram2,-33.51445408352004,-32.49731894925608,FALSE
what did Name bring ladder ?,-32.49731894925608,-194.98391369553647,bad,left_branch_island_echo_question,412,syntax,island_effects,trigram2,-33.51445408352004,-32.49731894925608,FALSE
Name did bring what ladder ?,-33.6473418490792,-201.88405109447518,good,left_branch_island_echo_question,412,syntax,island_effects,trigram3,-33.6473418490792,-32.75602129850915,FALSE
what did Name bring ladder ?,-32.75602129850915,-196.53612779105487,bad,left_branch_island_echo_question,412,syntax,island_effects,trigram3,-33.6473418490792,-32.75602129850915,FALSE
Name did bring what ladder ?,-33.83998974790179,-203.03993848741072,good,left_branch_island_echo_question,412,syntax,island_effects,trigram4,-33.83998974790179,-32.55428216162411,FALSE
what did Name bring ladder ?,-32.55428216162411,-195.32569296974464,bad,left_branch_island_echo_question,412,syntax,island_effects,trigram4,-33.83998974790179,-32.55428216162411,FALSE
Name did bring what ladder ?,-33.626419951737866,-201.75851971042718,good,left_branch_island_echo_question,412,syntax,island_effects,trigram5,-33.626419951737866,-32.59368708293727,FALSE
what did Name bring ladder ?,-32.59368708293727,-195.56212249762365,bad,left_branch_island_echo_question,412,syntax,island_effects,trigram5,-33.626419951737866,-32.59368708293727,FALSE
Name did bring what ladder ?,-33.635477242087404,-201.81286345252443,good,left_branch_island_echo_question,412,syntax,island_effects,trigram6,-33.635477242087404,-32.50744652129125,FALSE
what did Name bring ladder ?,-32.50744652129125,-195.0446791277475,bad,left_branch_island_echo_question,412,syntax,island_effects,trigram6,-33.635477242087404,-32.50744652129125,FALSE
Name did bring what ladder ?,-33.61091165561744,-201.66546993370466,good,left_branch_island_echo_question,412,syntax,island_effects,trigram7,-33.61091165561744,-32.47464111269887,FALSE
what did Name bring ladder ?,-32.47464111269887,-194.84784667619323,bad,left_branch_island_echo_question,412,syntax,island_effects,trigram7,-33.61091165561744,-32.47464111269887,FALSE
Name did bring what ladder ?,-33.777424698768776,-202.66454819261267,good,left_branch_island_echo_question,412,syntax,island_effects,trigram8,-33.777424698768776,-32.65161011507487,FALSE
what did Name bring ladder ?,-32.65161011507487,-195.9096606904492,bad,left_branch_island_echo_question,412,syntax,island_effects,trigram8,-33.777424698768776,-32.65161011507487,FALSE
Name did bring what ladder ?,-33.62153273880717,-201.729196432843,good,left_branch_island_echo_question,412,syntax,island_effects,trigram9,-33.62153273880717,-32.49372271483558,FALSE
what did Name bring ladder ?,-32.49372271483558,-194.96233628901345,bad,left_branch_island_echo_question,412,syntax,island_effects,trigram9,-33.62153273880717,-32.49372271483558,FALSE
the people should mess up whose museum ?,-34.25791041708778,-274.0632833367022,good,left_branch_island_echo_question,437,syntax,island_effects,trigram1,-34.25791041708778,-34.38291041708778,TRUE
