Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name does hurt .,-17.101366357952987,-85.50683178976493,good,inchoative,256,syntax,argument_structure,bigram4,-17.101366357952987,-18.630196188470023,TRUE
Name does care for .,-18.63277657773723,-111.79665946642338,bad,inchoative,256,syntax,argument_structure,bigram5,-17.0291070712218,-18.63277657773723,TRUE
Name does hurt .,-17.0291070712218,-85.14553535610901,good,inchoative,256,syntax,argument_structure,bigram5,-17.0291070712218,-18.63277657773723,TRUE
Name does care for .,-18.345791313771414,-110.07474788262851,bad,inchoative,256,syntax,argument_structure,bigram6,-17.14479647890507,-18.345791313771414,TRUE
Name does hurt .,-17.14479647890507,-85.72398239452535,good,inchoative,256,syntax,argument_structure,bigram6,-17.14479647890507,-18.345791313771414,TRUE
Name does care for .,-18.40710843670064,-110.44265062020382,bad,inchoative,256,syntax,argument_structure,bigram7,-17.210408684686108,-18.40710843670064,TRUE
Name does hurt .,-17.210408684686108,-86.05204342343053,good,inchoative,256,syntax,argument_structure,bigram7,-17.210408684686108,-18.40710843670064,TRUE
Name does care for .,-18.604974239336425,-111.62984543601854,bad,inchoative,256,syntax,argument_structure,bigram8,-17.09899542904963,-18.604974239336425,TRUE
Name does hurt .,-17.09899542904963,-85.49497714524816,good,inchoative,256,syntax,argument_structure,bigram8,-17.09899542904963,-18.604974239336425,TRUE
Name does care for .,-18.316363235521184,-109.89817941312711,bad,inchoative,256,syntax,argument_structure,bigram9,-16.95998512854655,-18.316363235521184,TRUE
Name does hurt .,-16.95998512854655,-84.79992564273275,good,inchoative,256,syntax,argument_structure,bigram9,-16.95998512854655,-18.316363235521184,TRUE
most children looked like .,-19.95782388883284,-119.74694333299705,bad,inchoative,26,syntax,argument_structure,bigram1,-19.824746109441143,-19.95782388883284,TRUE
most children move .,-19.824746109441143,-99.12373054720571,good,inchoative,26,syntax,argument_structure,bigram1,-19.824746109441143,-19.95782388883284,TRUE
most children looked like .,-20.144549610483484,-120.8672976629009,bad,inchoative,26,syntax,argument_structure,bigram10,-19.834274535126784,-20.144549610483484,TRUE
most children move .,-19.834274535126784,-99.17137267563392,good,inchoative,26,syntax,argument_structure,bigram10,-19.834274535126784,-20.144549610483484,TRUE
most children looked like .,-19.93217241990504,-119.59303451943022,bad,inchoative,26,syntax,argument_structure,bigram2,-19.944754733111203,-19.93217241990504,FALSE
most children move .,-19.944754733111203,-99.72377366555602,good,inchoative,26,syntax,argument_structure,bigram2,-19.944754733111203,-19.93217241990504,FALSE
most children looked like .,-20.22198754751508,-121.33192528509048,bad,inchoative,26,syntax,argument_structure,bigram3,-19.959201155677757,-20.22198754751508,TRUE
most children move .,-19.959201155677757,-99.79600577838877,good,inchoative,26,syntax,argument_structure,bigram3,-19.959201155677757,-20.22198754751508,TRUE
most children looked like .,-20.02418214122648,-120.14509284735887,bad,inchoative,26,syntax,argument_structure,bigram4,-19.985928239071445,-20.02418214122648,TRUE
most children move .,-19.985928239071445,-99.92964119535722,good,inchoative,26,syntax,argument_structure,bigram4,-19.985928239071445,-20.02418214122648,TRUE
most children looked like .,-20.140479003567695,-120.84287402140619,bad,inchoative,26,syntax,argument_structure,bigram5,-19.978437925846585,-20.140479003567695,TRUE
most children move .,-19.978437925846585,-99.89218962923292,good,inchoative,26,syntax,argument_structure,bigram5,-19.978437925846585,-20.140479003567695,TRUE
most children looked like .,-19.95682864757195,-119.74097188543169,bad,inchoative,26,syntax,argument_structure,bigram6,-19.81365566048823,-19.95682864757195,TRUE
most children move .,-19.81365566048823,-99.06827830244116,good,inchoative,26,syntax,argument_structure,bigram6,-19.81365566048823,-19.95682864757195,TRUE
most children looked like .,-20.08117412326038,-120.48704473956226,bad,inchoative,26,syntax,argument_structure,bigram7,-19.871894389724552,-20.08117412326038,TRUE
most children move .,-19.871894389724552,-99.35947194862277,good,inchoative,26,syntax,argument_structure,bigram7,-19.871894389724552,-20.08117412326038,TRUE
most children looked like .,-20.03137769154787,-120.18826614928722,bad,inchoative,26,syntax,argument_structure,bigram8,-19.9090501909693,-20.03137769154787,TRUE
most children move .,-19.9090501909693,-99.5452509548465,good,inchoative,26,syntax,argument_structure,bigram8,-19.9090501909693,-20.03137769154787,TRUE
most children looked like .,-20.10303497660435,-120.61820985962609,bad,inchoative,26,syntax,argument_structure,bigram9,-20.32708666133033,-20.10303497660435,FALSE
most children move .,-20.32708666133033,-101.63543330665166,good,inchoative,26,syntax,argument_structure,bigram9,-20.32708666133033,-20.10303497660435,FALSE
a door is n't opening .,-18.611692126128528,-130.2818448828997,good,inchoative,297,syntax,argument_structure,bigram1,-18.611692126128528,-18.611692126128528,FALSE
a door is n't taking .,-18.611692126128528,-130.2818448828997,bad,inchoative,297,syntax,argument_structure,bigram1,-18.611692126128528,-18.611692126128528,FALSE
a door is n't opening .,-18.369586583174424,-128.58710608222097,good,inchoative,297,syntax,argument_structure,bigram10,-18.369586583174424,-18.369586583174424,FALSE
a door is n't taking .,-18.369586583174424,-128.58710608222097,bad,inchoative,297,syntax,argument_structure,bigram10,-18.369586583174424,-18.369586583174424,FALSE
a door is n't opening .,-18.503712461551547,-129.52598723086084,good,inchoative,297,syntax,argument_structure,bigram2,-18.503712461551547,-18.503712461551547,FALSE
a door is n't taking .,-18.503712461551547,-129.52598723086084,bad,inchoative,297,syntax,argument_structure,bigram2,-18.503712461551547,-18.503712461551547,FALSE
a door is n't opening .,-18.420019879436342,-128.94013915605439,good,inchoative,297,syntax,argument_structure,bigram3,-18.420019879436342,-18.420019879436342,FALSE
a door is n't taking .,-18.420019879436342,-128.94013915605439,bad,inchoative,297,syntax,argument_structure,bigram3,-18.420019879436342,-18.420019879436342,FALSE
a door is n't opening .,-18.469136334431813,-129.28395434102268,good,inchoative,297,syntax,argument_structure,bigram4,-18.469136334431813,-18.326279191574667,FALSE
a door is n't taking .,-18.326279191574667,-128.28395434102268,bad,inchoative,297,syntax,argument_structure,bigram4,-18.469136334431813,-18.326279191574667,FALSE
a door is n't opening .,-18.45666712093593,-129.19666984655152,good,inchoative,297,syntax,argument_structure,bigram5,-18.45666712093593,-18.313809978078787,FALSE
a door is n't taking .,-18.313809978078787,-128.19666984655152,bad,inchoative,297,syntax,argument_structure,bigram5,-18.45666712093593,-18.313809978078787,FALSE
a door is n't opening .,-18.68848559848232,-130.81939918937624,good,inchoative,297,syntax,argument_structure,bigram6,-18.68848559848232,-18.545628455625177,FALSE
a door is n't taking .,-18.545628455625177,-129.81939918937624,bad,inchoative,297,syntax,argument_structure,bigram6,-18.68848559848232,-18.545628455625177,FALSE
a door is n't opening .,-18.510897538158652,-129.5762827671106,good,inchoative,297,syntax,argument_structure,bigram7,-18.510897538158652,-18.368040395301517,FALSE
a door is n't taking .,-18.368040395301517,-128.5762827671106,bad,inchoative,297,syntax,argument_structure,bigram7,-18.510897538158652,-18.368040395301517,FALSE
a door is n't opening .,-18.42796231117418,-128.99573617821926,good,inchoative,297,syntax,argument_structure,bigram8,-18.42796231117418,-18.28510516831704,FALSE
a door is n't taking .,-18.28510516831704,-127.99573617821926,bad,inchoative,297,syntax,argument_structure,bigram8,-18.42796231117418,-18.28510516831704,FALSE
a door is n't opening .,-18.536079868368084,-129.75255907857658,good,inchoative,297,syntax,argument_structure,bigram9,-18.536079868368084,-18.536079868368084,FALSE
a door is n't taking .,-18.536079868368084,-129.75255907857658,bad,inchoative,297,syntax,argument_structure,bigram9,-18.536079868368084,-18.536079868368084,FALSE
most chairs did n't tip over .,-19.752814406279903,-158.02251525023922,good,inchoative,298,syntax,argument_structure,bigram1,-19.752814406279903,-19.62847178063541,FALSE
most chairs did n't find .,-19.62847178063541,-137.39930246444789,bad,inchoative,298,syntax,argument_structure,bigram1,-19.752814406279903,-19.62847178063541,FALSE
most chairs did n't tip over .,-19.74285826321108,-157.9428661056886,good,inchoative,298,syntax,argument_structure,bigram10,-19.74285826321108,-19.63098087426628,FALSE
most chairs did n't find .,-19.63098087426628,-137.41686611986395,bad,inchoative,298,syntax,argument_structure,bigram10,-19.74285826321108,-19.63098087426628,FALSE
most chairs did n't tip over .,-19.47478648926335,-155.7982919141068,good,inchoative,298,syntax,argument_structure,bigram2,-19.47478648926335,-19.5295198055566,TRUE
most chairs did n't find .,-19.5295198055566,-136.70663863889618,bad,inchoative,298,syntax,argument_structure,bigram2,-19.47478648926335,-19.5295198055566,TRUE
most chairs did n't tip over .,-19.466344868162324,-155.7307589452986,good,inchoative,298,syntax,argument_structure,bigram3,-19.466344868162324,-19.56424670582291,TRUE
most chairs did n't find .,-19.56424670582291,-136.94972694076037,bad,inchoative,298,syntax,argument_structure,bigram3,-19.466344868162324,-19.56424670582291,TRUE
most chairs did n't tip over .,-19.46798320628328,-155.74386565026623,good,inchoative,298,syntax,argument_structure,bigram4,-19.46798320628328,-19.52833414281527,TRUE
most chairs did n't find .,-19.52833414281527,-136.6983389997069,bad,inchoative,298,syntax,argument_structure,bigram4,-19.46798320628328,-19.52833414281527,TRUE
most chairs did n't tip over .,-19.735103855851385,-157.88083084681108,good,inchoative,298,syntax,argument_structure,bigram5,-19.735103855851385,-19.553954147820527,FALSE
most chairs did n't find .,-19.553954147820527,-136.8776790347437,bad,inchoative,298,syntax,argument_structure,bigram5,-19.735103855851385,-19.553954147820527,FALSE
most chairs did n't tip over .,-19.473036422360774,-155.78429137888622,good,inchoative,298,syntax,argument_structure,bigram6,-19.473036422360774,-19.54229942430968,TRUE
most chairs did n't find .,-19.54229942430968,-136.79609597016778,bad,inchoative,298,syntax,argument_structure,bigram6,-19.473036422360774,-19.54229942430968,TRUE
most chairs did n't tip over .,-19.81392424768812,-158.51139398150494,good,inchoative,298,syntax,argument_structure,bigram7,-19.81392424768812,-19.61039855402524,FALSE
most chairs did n't find .,-19.61039855402524,-137.2727898781767,bad,inchoative,298,syntax,argument_structure,bigram7,-19.81392424768812,-19.61039855402524,FALSE
most chairs did n't tip over .,-19.46974550723508,-155.75796405788066,good,inchoative,298,syntax,argument_structure,bigram8,-19.46974550723508,-19.562837450983125,TRUE
most chairs did n't find .,-19.562837450983125,-136.93986215688187,bad,inchoative,298,syntax,argument_structure,bigram8,-19.46974550723508,-19.562837450983125,TRUE
most chairs did n't tip over .,-19.48129048533444,-155.8503238826755,good,inchoative,298,syntax,argument_structure,bigram9,-19.48129048533444,-19.59849648922692,TRUE
most chairs did n't find .,-19.59849648922692,-137.18947542458844,bad,inchoative,298,syntax,argument_structure,bigram9,-19.48129048533444,-19.59849648922692,TRUE
Name hurt .,-16.481244628644966,-65.92497851457986,good,inchoative,314,syntax,argument_structure,bigram1,-16.481244628644966,-17.169550316446017,TRUE
Name sounds like .,-17.169550316446017,-85.84775158223009,bad,inchoative,314,syntax,argument_structure,bigram1,-16.481244628644966,-17.169550316446017,TRUE
Name hurt .,-16.080689306085247,-64.32275722434099,good,inchoative,314,syntax,argument_structure,bigram10,-16.080689306085247,-17.481449499905125,TRUE
Name sounds like .,-17.481449499905125,-87.40724749952562,bad,inchoative,314,syntax,argument_structure,bigram10,-16.080689306085247,-17.481449499905125,TRUE
Name hurt .,-16.389701910344712,-65.55880764137885,good,inchoative,314,syntax,argument_structure,bigram2,-16.389701910344712,-17.18039993671709,TRUE
Name sounds like .,-17.18039993671709,-85.90199968358546,bad,inchoative,314,syntax,argument_structure,bigram2,-16.389701910344712,-17.18039993671709,TRUE
Name hurt .,-16.333818442020327,-65.33527376808131,good,inchoative,314,syntax,argument_structure,bigram3,-16.333818442020327,-17.309853035979124,TRUE
Name sounds like .,-17.309853035979124,-86.54926517989563,bad,inchoative,314,syntax,argument_structure,bigram3,-16.333818442020327,-17.309853035979124,TRUE
Name hurt .,-16.25346154055859,-65.01384616223436,good,inchoative,314,syntax,argument_structure,bigram4,-16.25346154055859,-17.423653300369455,TRUE
Name sounds like .,-17.423653300369455,-87.11826650184727,bad,inchoative,314,syntax,argument_structure,bigram4,-16.25346154055859,-17.423653300369455,TRUE
Name hurt .,-15.902472115803649,-63.60988846321459,good,inchoative,314,syntax,argument_structure,bigram5,-15.902472115803649,-17.407724030438498,TRUE
Name sounds like .,-17.407724030438498,-87.0386201521925,bad,inchoative,314,syntax,argument_structure,bigram5,-15.902472115803649,-17.407724030438498,TRUE
Name hurt .,-16.131304999966805,-64.52521999986722,good,inchoative,314,syntax,argument_structure,bigram6,-16.131304999966805,-17.20030327401085,TRUE
Name sounds like .,-17.20030327401085,-86.00151637005425,bad,inchoative,314,syntax,argument_structure,bigram6,-16.131304999966805,-17.20030327401085,TRUE
Name hurt .,-16.237735710963054,-64.95094284385222,good,inchoative,314,syntax,argument_structure,bigram7,-16.237735710963054,-17.223831523857815,TRUE
Name sounds like .,-17.223831523857815,-86.11915761928907,bad,inchoative,314,syntax,argument_structure,bigram7,-16.237735710963054,-17.223831523857815,TRUE
Name hurt .,-16.21299048770186,-64.85196195080744,good,inchoative,314,syntax,argument_structure,bigram8,-16.21299048770186,-17.192892485709876,TRUE
Name sounds like .,-17.192892485709876,-85.96446242854938,bad,inchoative,314,syntax,argument_structure,bigram8,-16.21299048770186,-17.192892485709876,TRUE
Name hurt .,-16.129397201974854,-64.51758880789941,good,inchoative,314,syntax,argument_structure,bigram9,-16.129397201974854,-17.375775396825514,TRUE
Name sounds like .,-17.375775396825514,-86.87887698412757,bad,inchoative,314,syntax,argument_structure,bigram9,-16.129397201974854,-17.375775396825514,TRUE
every dish dropped .,-20.08913172841861,-100.44565864209308,good,inchoative,339,syntax,argument_structure,bigram1,-20.08913172841861,-20.08913172841861,FALSE
every dish had .,-20.08913172841861,-100.44565864209308,bad,inchoative,339,syntax,argument_structure,bigram1,-20.08913172841861,-20.08913172841861,FALSE
every dish dropped .,-20.09866015410426,-100.49330077052129,good,inchoative,339,syntax,argument_structure,bigram10,-20.09866015410426,-20.09866015410426,FALSE
every dish had .,-20.09866015410426,-100.49330077052129,bad,inchoative,339,syntax,argument_structure,bigram10,-20.09866015410426,-20.09866015410426,FALSE
every dish dropped .,-20.26174723325544,-101.30873616627719,good,inchoative,339,syntax,argument_structure,bigram2,-20.26174723325544,-20.06174723325544,FALSE
every dish had .,-20.06174723325544,-100.30873616627719,bad,inchoative,339,syntax,argument_structure,bigram2,-20.26174723325544,-20.06174723325544,FALSE
every dish dropped .,-20.07619365582199,-100.38096827910994,good,inchoative,339,syntax,argument_structure,bigram3,-20.07619365582199,-20.276193655821988,TRUE
every dish had .,-20.276193655821988,-101.38096827910994,bad,inchoative,339,syntax,argument_structure,bigram3,-20.07619365582199,-20.276193655821988,TRUE
every dish dropped .,-20.102920739215676,-100.51460369607837,good,inchoative,339,syntax,argument_structure,bigram4,-20.102920739215676,-20.102920739215676,FALSE
every dish had .,-20.102920739215676,-100.51460369607837,bad,inchoative,339,syntax,argument_structure,bigram4,-20.102920739215676,-20.102920739215676,FALSE
every dish dropped .,-20.095430425990816,-100.47715212995408,good,inchoative,339,syntax,argument_structure,bigram5,-20.095430425990816,-20.095430425990816,FALSE
every dish had .,-20.095430425990816,-100.47715212995408,bad,inchoative,339,syntax,argument_structure,bigram5,-20.095430425990816,-20.095430425990816,FALSE
every dish dropped .,-20.078041279465705,-100.39020639732853,good,inchoative,339,syntax,argument_structure,bigram6,-20.078041279465705,-20.078041279465705,FALSE
every dish had .,-20.078041279465705,-100.39020639732853,bad,inchoative,339,syntax,argument_structure,bigram6,-20.078041279465705,-20.078041279465705,FALSE
every dish dropped .,-20.336280008702023,-101.68140004351014,good,inchoative,339,syntax,argument_structure,bigram7,-20.336280008702023,-20.136280008702027,FALSE
every dish had .,-20.136280008702027,-100.68140004351014,bad,inchoative,339,syntax,argument_structure,bigram7,-20.336280008702023,-20.136280008702027,FALSE
every dish dropped .,-20.1090501909693,-100.5452509548465,good,inchoative,339,syntax,argument_structure,bigram8,-20.1090501909693,-20.1090501909693,FALSE
every dish had .,-20.1090501909693,-100.5452509548465,bad,inchoative,339,syntax,argument_structure,bigram8,-20.1090501909693,-20.1090501909693,FALSE
every dish dropped .,-20.32708666133033,-101.63543330665166,good,inchoative,339,syntax,argument_structure,bigram9,-20.32708666133033,-20.32708666133033,FALSE
every dish had .,-20.32708666133033,-101.63543330665166,bad,inchoative,339,syntax,argument_structure,bigram9,-20.32708666133033,-20.32708666133033,FALSE
this truck has n't turned .,-19.523359294496995,-136.66351506147896,good,inchoative,346,syntax,argument_structure,bigram1,-19.523359294496995,-19.523359294496995,FALSE
this truck has n't bought .,-19.523359294496995,-136.66351506147896,bad,inchoative,346,syntax,argument_structure,bigram1,-19.523359294496995,-19.523359294496995,FALSE
this truck has n't turned .,-19.357118224125625,-135.49982756887937,good,inchoative,346,syntax,argument_structure,bigram10,-19.357118224125625,-19.499975366982767,TRUE
this truck has n't bought .,-19.499975366982767,-136.49982756887937,bad,inchoative,346,syntax,argument_structure,bigram10,-19.357118224125625,-19.499975366982767,TRUE
this truck has n't turned .,-19.39795241215164,-135.78566688506146,good,inchoative,346,syntax,argument_structure,bigram2,-19.39795241215164,-19.54080955500878,TRUE
this truck has n't bought .,-19.54080955500878,-136.78566688506146,bad,inchoative,346,syntax,argument_structure,bigram2,-19.39795241215164,-19.54080955500878,TRUE
this truck has n't turned .,-19.30839442560597,-135.15876097924183,good,inchoative,346,syntax,argument_structure,bigram3,-19.30839442560597,-19.45125156846312,TRUE
this truck has n't bought .,-19.45125156846312,-136.15876097924183,bad,inchoative,346,syntax,argument_structure,bigram3,-19.30839442560597,-19.45125156846312,TRUE
this truck has n't turned .,-19.592567880072814,-137.1479751605097,good,inchoative,346,syntax,argument_structure,bigram4,-19.592567880072814,-19.592567880072814,FALSE
this truck has n't bought .,-19.592567880072814,-137.1479751605097,bad,inchoative,346,syntax,argument_structure,bigram4,-19.592567880072814,-19.592567880072814,FALSE
this truck has n't turned .,-19.44386541234232,-136.10705788639623,good,inchoative,346,syntax,argument_structure,bigram5,-19.44386541234232,-19.58672255519946,TRUE
this truck has n't bought .,-19.58672255519946,-137.10705788639623,bad,inchoative,346,syntax,argument_structure,bigram5,-19.44386541234232,-19.58672255519946,TRUE
this truck has n't turned .,-19.645742198368,-137.520195388576,good,inchoative,346,syntax,argument_structure,bigram6,-19.645742198368,-19.645742198368,FALSE
this truck has n't bought .,-19.645742198368,-137.520195388576,bad,inchoative,346,syntax,argument_structure,bigram6,-19.645742198368,-19.645742198368,FALSE
this truck has n't turned .,-19.472301421625247,-136.30610995137673,good,inchoative,346,syntax,argument_structure,bigram7,-19.472301421625247,-19.61515856448239,TRUE
this truck has n't bought .,-19.61515856448239,-137.30610995137673,bad,inchoative,346,syntax,argument_structure,bigram7,-19.472301421625247,-19.61515856448239,TRUE
this truck has n't turned .,-19.38019376318366,-135.66135634228561,good,inchoative,346,syntax,argument_structure,bigram8,-19.38019376318366,-19.5230509060408,TRUE
this truck has n't bought .,-19.5230509060408,-136.66135634228561,bad,inchoative,346,syntax,argument_structure,bigram8,-19.38019376318366,-19.5230509060408,TRUE
this truck has n't turned .,-19.555248699276344,-136.8867408949344,good,inchoative,346,syntax,argument_structure,bigram9,-19.555248699276344,-19.698105842133486,TRUE
this truck has n't bought .,-19.698105842133486,-137.8867408949344,bad,inchoative,346,syntax,argument_structure,bigram9,-19.555248699276344,-19.698105842133486,TRUE
this carriage has stopped .,-19.35556861334652,-116.13341168007912,good,inchoative,353,syntax,argument_structure,bigram1,-19.35556861334652,-19.61972903013338,TRUE
this carriage has found .,-19.61972903013338,-117.71837418080028,bad,inchoative,353,syntax,argument_structure,bigram1,-19.35556861334652,-19.61972903013338,TRUE
this carriage has stopped .,-19.35430511274996,-116.12583067649976,good,inchoative,353,syntax,argument_structure,bigram10,-19.35430511274996,-19.61846552953682,TRUE
this carriage has found .,-19.61846552953682,-117.71079317722092,bad,inchoative,353,syntax,argument_structure,bigram10,-19.35430511274996,-19.61846552953682,TRUE
this carriage has stopped .,-19.30958539035561,-115.85751234213369,good,inchoative,353,syntax,argument_structure,bigram2,-19.30958539035561,-19.57374580714248,TRUE
this carriage has found .,-19.57374580714248,-117.44247484285485,bad,inchoative,353,syntax,argument_structure,bigram2,-19.30958539035561,-19.57374580714248,TRUE
this carriage has stopped .,-19.63212774566374,-117.79276647398245,good,inchoative,353,syntax,argument_structure,bigram3,-19.63212774566374,-19.63212774566374,FALSE
this carriage has found .,-19.63212774566374,-117.79276647398245,bad,inchoative,353,syntax,argument_structure,bigram3,-19.63212774566374,-19.63212774566374,FALSE
this carriage has stopped .,-19.36592631905697,-116.19555791434183,good,inchoative,353,syntax,argument_structure,bigram4,-19.36592631905697,-19.630086735843832,TRUE
this carriage has found .,-19.630086735843832,-117.780520415063,bad,inchoative,353,syntax,argument_structure,bigram4,-19.36592631905697,-19.630086735843832,TRUE
this carriage has stopped .,-19.62355599915736,-117.74133599494414,good,inchoative,353,syntax,argument_structure,bigram5,-19.62355599915736,-19.62355599915736,FALSE
this carriage has found .,-19.62355599915736,-117.74133599494414,bad,inchoative,353,syntax,argument_structure,bigram5,-19.62355599915736,-19.62355599915736,FALSE
this carriage has stopped .,-19.43074456662528,-116.5844673997517,good,inchoative,353,syntax,argument_structure,bigram6,-19.43074456662528,-19.59741123329195,TRUE
this carriage has found .,-19.59741123329195,-117.5844673997517,bad,inchoative,353,syntax,argument_structure,bigram6,-19.43074456662528,-19.59741123329195,TRUE
this carriage has stopped .,-19.388423375647047,-116.33054025388228,good,inchoative,353,syntax,argument_structure,bigram7,-19.388423375647047,-19.652583792433905,TRUE
this carriage has found .,-19.652583792433905,-117.91550275460344,bad,inchoative,353,syntax,argument_structure,bigram7,-19.388423375647047,-19.652583792433905,TRUE
this carriage has stopped .,-19.47772300906664,-116.86633805439985,good,inchoative,353,syntax,argument_structure,bigram8,-19.47772300906664,-19.644389675733308,TRUE
this carriage has found .,-19.644389675733308,-117.86633805439985,bad,inchoative,353,syntax,argument_structure,bigram8,-19.47772300906664,-19.644389675733308,TRUE
this carriage has stopped .,-19.48399405699333,-116.90396434195998,good,inchoative,353,syntax,argument_structure,bigram9,-19.48399405699333,-19.65066072366,TRUE
this carriage has found .,-19.65066072366,-117.90396434195998,bad,inchoative,353,syntax,argument_structure,bigram9,-19.48399405699333,-19.65066072366,TRUE
every wheelbarrow had n't bought .,-21.047991486207213,-147.33594040345048,bad,inchoative,363,syntax,argument_structure,bigram1,-20.16657362885831,-21.047991486207213,TRUE
every wheelbarrow had n't broken .,-20.16657362885831,-141.16601540200816,good,inchoative,363,syntax,argument_structure,bigram1,-20.16657362885831,-21.047991486207213,TRUE
every wheelbarrow had n't bought .,-21.0587456509604,-147.4112195567228,bad,inchoative,363,syntax,argument_structure,bigram10,-20.30904172046846,-21.0587456509604,TRUE
every wheelbarrow had n't broken .,-20.30904172046846,-142.16329204327923,good,inchoative,363,syntax,argument_structure,bigram10,-20.30904172046846,-21.0587456509604,TRUE
every wheelbarrow had n't bought .,-21.02357789316181,-147.1650452521327,bad,inchoative,363,syntax,argument_structure,bigram2,-20.09164047086796,-21.02357789316181,TRUE
every wheelbarrow had n't broken .,-20.09164047086796,-140.6414832960757,good,inchoative,363,syntax,argument_structure,bigram2,-20.09164047086796,-21.02357789316181,TRUE
every wheelbarrow had n't bought .,-21.04041175586729,-147.28288229107102,bad,inchoative,363,syntax,argument_structure,bigram3,-20.242559970049975,-21.04041175586729,TRUE
every wheelbarrow had n't broken .,-20.242559970049975,-141.69791979034986,good,inchoative,363,syntax,argument_structure,bigram3,-20.242559970049975,-21.04041175586729,TRUE
every wheelbarrow had n't bought .,-21.05991974120201,-147.4194381884141,bad,inchoative,363,syntax,argument_structure,bigram4,-20.345634026916297,-21.05991974120201,TRUE
every wheelbarrow had n't broken .,-20.345634026916297,-142.4194381884141,good,inchoative,363,syntax,argument_structure,bigram4,-20.345634026916297,-21.05991974120201,TRUE
every wheelbarrow had n't bought .,-21.054074416328657,-147.3785209143006,bad,inchoative,363,syntax,argument_structure,bigram5,-20.25622263051135,-21.054074416328657,TRUE
every wheelbarrow had n't broken .,-20.25622263051135,-141.79355841357943,good,inchoative,363,syntax,argument_structure,bigram5,-20.25622263051135,-21.054074416328657,TRUE
every wheelbarrow had n't bought .,-21.037380339282453,-147.26166237497716,bad,inchoative,363,syntax,argument_structure,bigram6,-20.08825802645749,-21.037380339282453,TRUE
every wheelbarrow had n't broken .,-20.08825802645749,-140.61780618520243,good,inchoative,363,syntax,argument_structure,bigram6,-20.08825802645749,-21.037380339282453,TRUE
every wheelbarrow had n't bought .,-21.090362776928437,-147.63253943849904,bad,inchoative,363,syntax,argument_structure,bigram7,-20.233219919785576,-21.090362776928437,TRUE
every wheelbarrow had n't broken .,-20.233219919785576,-141.63253943849904,good,inchoative,363,syntax,argument_structure,bigram7,-20.233219919785576,-21.090362776928437,TRUE
every wheelbarrow had n't bought .,-21.06787679050038,-147.47513753350268,bad,inchoative,363,syntax,argument_structure,bigram8,-20.23460678847685,-21.06787679050038,TRUE
every wheelbarrow had n't broken .,-20.23460678847685,-141.64224751933793,good,inchoative,363,syntax,argument_structure,bigram8,-20.23460678847685,-21.06787679050038,TRUE
every wheelbarrow had n't bought .,-21.08585520180008,-147.60098641260052,bad,inchoative,363,syntax,argument_structure,bigram9,-20.288003415982764,-21.08585520180008,TRUE
every wheelbarrow had n't broken .,-20.288003415982764,-142.01602391187936,good,inchoative,363,syntax,argument_structure,bigram9,-20.288003415982764,-21.08585520180008,TRUE
every pie can n't find .,-19.70078397882642,-137.90548785178493,bad,inchoative,370,syntax,argument_structure,bigram1,-19.66320763513588,-19.70078397882642,TRUE
every pie can n't burn .,-19.66320763513588,-137.64245344595113,good,inchoative,370,syntax,argument_structure,bigram1,-19.66320763513588,-19.70078397882642,TRUE
every pie can n't find .,-19.66855721795682,-137.67990052569775,bad,inchoative,370,syntax,argument_structure,bigram10,-19.57168980294073,-19.66855721795682,TRUE
every pie can n't burn .,-19.57168980294073,-137.00182862058512,good,inchoative,370,syntax,argument_structure,bigram10,-19.57168980294073,-19.66855721795682,TRUE
every pie can n't find .,-19.58575749819749,-137.10030248738246,bad,inchoative,370,syntax,argument_structure,bigram2,-19.5122470449361,-19.58575749819749,TRUE
every pie can n't burn .,-19.5122470449361,-136.5857293145527,good,inchoative,370,syntax,argument_structure,bigram2,-19.5122470449361,-19.58575749819749,TRUE
every pie can n't find .,-19.626433833580784,-137.38503683506548,bad,inchoative,370,syntax,argument_structure,bigram3,-19.48357669072364,-19.626433833580784,TRUE
every pie can n't burn .,-19.48357669072364,-136.38503683506548,good,inchoative,370,syntax,argument_structure,bigram3,-19.48357669072364,-19.626433833580784,TRUE
every pie can n't find .,-19.601426403255022,-137.20998482278515,bad,inchoative,370,syntax,argument_structure,bigram4,-19.80357461743771,-19.601426403255022,FALSE
every pie can n't burn .,-19.80357461743771,-138.62502232206398,good,inchoative,370,syntax,argument_structure,bigram4,-19.80357461743771,-19.601426403255022,FALSE
every pie can n't find .,-19.61896589327399,-137.33276125291795,bad,inchoative,370,syntax,argument_structure,bigram5,-19.47610875041685,-19.61896589327399,TRUE
every pie can n't burn .,-19.47610875041685,-136.33276125291795,good,inchoative,370,syntax,argument_structure,bigram5,-19.47610875041685,-19.61896589327399,TRUE
every pie can n't find .,-19.57906114523391,-137.05342801663738,bad,inchoative,370,syntax,argument_structure,bigram6,-19.467974348281977,-19.57906114523391,TRUE
every pie can n't burn .,-19.467974348281977,-136.27582043797383,good,inchoative,370,syntax,argument_structure,bigram6,-19.467974348281977,-19.57906114523391,TRUE
every pie can n't find .,-19.69824365728564,-137.88770560099948,bad,inchoative,370,syntax,argument_structure,bigram7,-19.841100800142783,-19.69824365728564,FALSE
